temperature,topic,source,scalar_text_sequentiality,sentence_total_sequentialities,sentence_contextual_sequentialities,sentence_topic_sequentialities,model_id
0.85,A chance meeting changes your entire daily routine.,openai,0.79583462745121,"[0.37048594156901044, 0.8162126212284483, 0.47236310518704927, 0.5408953970128839, 1.018577243970788, 0.7846133324407762, 1.6650216238839286, 0.6147473653157552, 0.8875558035714286, 0.7878738403320312]","[-77.2099609375, -72.0172119140625, -73.18148803710938, -112.5407190322876, -49.763519287109375, -54.66239929199219, -79.22900390625, -55.204376220703125, -70.39794921875, -78.55728912353516]","[-88.32453918457031, -95.6873779296875, -85.46292877197266, -136.3401165008545, -73.1907958984375, -78.98541259765625, -125.849609375, -69.95831298828125, -89.03662109375, -106.13287353515625]",allenai/OLMo-2-1124-13B
0.85,You help a stranger and they never say thanks.,openai,0.9760759537391674,"[-0.0254974365234375, 0.6450077937199519, 0.474737548828125, 1.4333330501209607, 1.360424518585205, 1.0844547047334558, 1.1054306030273438, 1.175, 1.668672834123884, 0.3137676532451923, 1.5015042212701613]","[-92.864501953125, -78.46954345703125, -57.0360107421875, -51.18474578857422, -38.949463844299316, -73.0294189453125, -44.9771728515625, -71.8955078125, -56.79161071777344, -82.972900390625, -77.915283203125]","[-92.20156860351562, -95.23974609375, -66.53076171875, -82.71807289123535, -68.87880325317383, -109.90087890625, -62.6640625, -101.2705078125, -91.833740234375, -91.130859375, -124.4619140625]",allenai/OLMo-2-1124-13B
0.85,Lost phone reveals someone’s hidden double life.,openai,0.9662597144387686,"[0.07671818588719223, 0.61958984375, 1.2713306568287037, 1.2559159596761067, 0.9063131642896075, 1.1210357666015625, 1.1245561079545454, 1.0637723482572115, 1.0230314466688368, 1.3204838679387019, 0.8817012392241379, 0.9306679861886161]","[-88.95006561279297, -85.84588623046875, -64.881103515625, -45.47227478027344, -126.81613159179688, -98.01687622070312, -111.9951171875, -44.5821533203125, -75.18209838867188, -45.43695068359375, -98.498046875, -97.77459716796875]","[-91.48176574707031, -101.33563232421875, -99.20703125, -75.6142578125, -165.78759765625, -131.64794921875, -149.10546875, -72.240234375, -112.01123046875, -79.76953125, -124.0673828125, -130.3479766845703]",allenai/OLMo-2-1124-13B
0.85,You see someone you know pretending not to notice.,openai,0.9864300737229055,"[0.33375069754464287, 1.097338224712171, 0.5880869989809783, 0.8840519831730769, 2.276150173611111, 0.6568321814903846, 0.7772705078125, 1.2875816027323406, 1.1054166158040364, 1.2611443014705883, 0.5831075236201286]","[-101.5225830078125, -46.67071533203125, -63.457275390625, -70.0458984375, -26.3427734375, -58.731201171875, -67.275390625, -41.65645503997803, -48.372833251953125, -54.880859375, -90.14282441139221]","[-113.203857421875, -67.5201416015625, -76.9832763671875, -93.03125, -46.828125, -75.808837890625, -82.82080078125, -64.83292388916016, -74.90283203125, -76.3203125, -108.80226516723633]",allenai/OLMo-2-1124-13B
0.85,Childhood home is up for sale again.,openai,0.6706414868784306,"[-0.08154398600260417, 0.3326019779328377, 0.5485478153935185, 0.4632545471191406, 0.8383336950231481, 0.8322124481201172, 1.009410798549652, 1.2199519230769231, 0.5738092237903226, 0.96983642578125]","[-86.81085205078125, -89.3595199584961, -65.667724609375, -86.86839294433594, -61.3828125, -69.46783447265625, -83.28714942932129, -60.598388671875, -80.113037109375, -89.310546875]","[-84.36453247070312, -99.67018127441406, -80.478515625, -105.39857482910156, -84.017822265625, -96.0986328125, -115.58829498291016, -92.317138671875, -97.901123046875, -128.10400390625]",allenai/OLMo-2-1124-13B
0.9,Old friend calls after twenty years of silence.,openai,0.7306357319950434,"[-0.155615234375, 0.69549560546875, 0.2846476236979167, 1.0597150802612305, 0.9818208113960598, 0.43068529211956524, 1.4987077384159482, 0.6731209590517241, 0.9565673828125, 0.8812120611017401]","[-67.563232421875, -36.88134765625, -139.56640625, -68.42109394073486, -38.738800048828125, -50.63330078125, -74.4381103515625, -71.3759765625, -21.811279296875, -79.08827209472656]","[-63.6728515625, -48.00927734375, -154.08343505859375, -94.91397094726562, -61.3206787109375, -60.5390625, -117.900634765625, -90.896484375, -31.376953125, -117.86160278320312]",allenai/OLMo-2-1124-13B
0.9,You find someone’s wallet and recognize the photo inside.,openai,0.7716996735179075,"[-0.06302105938946759, 0.6743520100911459, 0.2983834526755593, 0.7609405517578125, 0.6690318972565407, 1.1893028846153846, 0.7726263230846774, 2.085627629206731, 1.0604638671875, 0.3175675868988037, 1.1333705357142858, 0.3617504031159157]","[-88.19052124023438, -58.61407470703125, -102.06092834472656, -80.72930908203125, -116.67369079589844, -46.64453125, -86.67529296875, -25.782470703125, -45.2139892578125, -147.29725646972656, -16.60546875, -118.05972290039062]","[-86.48895263671875, -74.79852294921875, -111.90758228302002, -102.03564453125, -145.4420623779297, -62.10546875, -110.626708984375, -52.8956298828125, -71.7255859375, -167.62158203125, -24.5390625, -133.614990234375]",allenai/OLMo-2-1124-13B
0.9,Neighbor asks you to keep a strange secret.,openai,0.9042343948622362,"[0.29296875, 0.4434804916381836, 0.8020263671875, 1.0331143465909092, 0.794195898647966, 1.0448790433114035, 1.2607177858767302, 1.3473928351151316, 0.9957974341607863, 1.02777099609375]","[-0.265625, -71.85223388671875, -95.652099609375, -50.7445068359375, -66.4186782836914, -123.3701171875, -36.384594440460205, -49.33447265625, -75.35842895507812, -50.2744140625]","[-0.55859375, -82.49576568603516, -127.733154296875, -73.4730224609375, -89.45035934448242, -182.92822265625, -65.381103515625, -74.9349365234375, -106.2281494140625, -66.71875]",allenai/OLMo-2-1124-13B
0.9,You overhear a conversation not meant for you.,openai,0.54847878276864,"[-0.036973794301350914, 0.4261194585443853, 0.6340825506981383, 0.756103515625, 0.963062183277027]","[-77.72952270507812, -223.93789672851562, -241.553955078125, -66.330078125, -88.97607421875]","[-76.8421516418457, -262.7147674560547, -301.15771484375, -84.4765625, -124.609375]",allenai/OLMo-2-1124-13B
0.9,Unexpected letter arrives with no return address or name.,openai,0.8099991512889387,"[0.0006635816473709909, 0.660149518181296, 0.49825460868969296, 0.986924065483941, 1.6091962541852678, 1.5150786638259888, 0.42277962820870535, 0.786946890089247]","[-79.32564544677734, -69.66432189941406, -160.4793701171875, -86.17074584960938, -57.8326416015625, -62.02057361602783, -70.98211669921875, -108.33764553070068]","[-79.35086154937744, -92.10940551757812, -188.8798828125, -121.70001220703125, -102.89013671875, -98.38246154785156, -82.8199462890625, -143.7502555847168]",allenai/OLMo-2-1124-13B
0.9,A chance meeting changes your entire daily routine.,openai,1.0020790749095378,"[0.5137035663311298, 0.6014190673828125, 1.1789233867938702, 0.6429320378090019, 1.3536812918526786, 1.0936315008934507, 1.5051416015625, 1.407502673921131, 0.7217765476392664]","[-77.341796875, -55.090087890625, -60.990020751953125, -133.86614990234375, -56.792236328125, -125.47108459472656, -58.28564453125, -47.35675048828125, -49.817108154296875]","[-90.69808959960938, -67.11846923828125, -91.64202880859375, -176.94259643554688, -94.6953125, -176.87176513671875, -95.9141845703125, -76.914306640625, -66.41796875]",allenai/OLMo-2-1124-13B
0.9,You help a stranger and they never say thanks.,openai,0.8822004890884734,"[0.2552388509114583, 0.6529626846313477, 0.41029575892857145, 0.66702880859375, 1.5619768415178572, 1.0341515174278846, 0.7339799669053819, 1.3571339925130208, 1.2867370049158733, 1.0192846885094275, 0.7254152651186343]","[-83.00729370117188, -83.92472839355469, -79.48828125, -54.92718505859375, -51.106689453125, -49.9443359375, -48.368438720703125, -29.279647827148438, -47.04466533660889, -66.87255859375, -72.3104248046875]","[-90.66445922851562, -107.4313850402832, -90.9765625, -71.6029052734375, -83.908203125, -76.832275390625, -61.580078125, -49.63665771484375, -77.92635345458984, -93.37396049499512, -91.89663696289062]",allenai/OLMo-2-1124-13B
0.9,Lost phone reveals someone’s hidden double life.,openai,0.9949279064348504,"[0.09954532895769391, 0.32043954006676534, 1.0909050835503473, 0.9353790283203125, 2.2167576381138394, 1.3126455770956504, 0.9888231489393446]","[-173.85300540924072, -277.97677874565125, -92.9154052734375, -39.546783447265625, -29.832366943359375, -88.01127624511719, -101.85201263427734]","[-180.8211784362793, -310.9820513725281, -132.18798828125, -52.64208984375, -76.38427734375, -136.57916259765625, -137.44964599609375]",allenai/OLMo-2-1124-13B
0.9,You see someone you know pretending not to notice.,openai,0.8408383857423543,"[0.2724388837814331, 0.7875993869922779, 0.6033426557268415, 1.001757303873698, 1.7089811626233553, 0.6762121792497306, 0.9620445352612119, 0.8899358933971774, 0.6652334707754629]","[-97.47647094726562, -49.6181640625, -81.00561904907227, -57.70977783203125, -40.57720947265625, -85.15010070800781, -65.90467715263367, -64.3309326171875, -78.5562744140625]","[-106.19451522827148, -70.8833475112915, -102.12261199951172, -81.751953125, -73.0478515625, -104.76025390625, -97.65214681625366, -91.9189453125, -96.517578125]",allenai/OLMo-2-1124-13B
0.9,Childhood home is up for sale again.,openai,0.5971547545166433,"[-0.1600680881076389, 0.41526641845703127, 0.48974609375, 0.630601806640625, 0.49344075520833336, 0.9892144972278226, 0.6395667580997243, 0.6439424712082435, 0.9908984375, 0.8389383951822916]","[-49.550048828125, -89.15978240966797, -77.244384765625, -59.06781005859375, -93.34619140625, -97.4793701171875, -82.47360229492188, -61.018890380859375, -60.74072265625, -83.1527099609375]","[-46.6688232421875, -101.6177749633789, -91.936767578125, -74.83285522460938, -108.1494140625, -128.14501953125, -104.2188720703125, -79.69322204589844, -85.51318359375, -115.87130737304688]",allenai/OLMo-2-1124-13B
0.95,Old friend calls after twenty years of silence.,openai,0.6941317227703132,"[0.037740071614583336, 0.8747389051649306, 0.42598207535282256, 0.8733241489955357, 0.7730985181084995, 0.864959716796875, 0.8719828679011419, 0.8312274782281173]","[-62.02587890625, -100.8978271484375, -57.6383056640625, -67.17279052734375, -125.6563949584961, -90.33941650390625, -40.49848937988281, -88.68875026702881]","[-62.931640625, -132.388427734375, -70.84375, -97.7391357421875, -170.49610900878906, -130.99252319335938, -63.1700439453125, -120.27539443969727]",allenai/OLMo-2-1124-13B
0.95,You find someone’s wallet and recognize the photo inside.,openai,0.7846051379052649,"[-0.029962954313858696, 0.5792536054338727, 0.46457544962565106, 1.1152615017361112, 0.5671215057373047, 0.9979021990740741, 0.7862773694490132, 1.6268017578125, 1.1075217507102273, 1.050158048930921, 0.36574628276209675]","[-58.78399658203125, -44.20664596557617, -74.03496265411377, -39.78759765625, -51.787109375, -56.42578125, -51.92010498046875, -72.1417236328125, -34.421630859375, -33.4317626953125, -105.929931640625]","[-58.0948486328125, -56.3709716796875, -87.9722261428833, -59.8623046875, -69.93499755859375, -83.369140625, -66.859375, -112.811767578125, -58.787109375, -53.384765625, -117.26806640625]",allenai/OLMo-2-1124-13B
0.95,Neighbor asks you to keep a strange secret.,openai,1.0517177047087303,"[0.3730570475260417, 0.37755398220486114, 0.4212551774649784, 1.4385960896809895, 1.766344572368421, 1.34833740234375, 1.2041133757560485, 1.1264299665178572, 1.409771728515625]","[-97.263916015625, -112.465576171875, -144.04962158203125, -71.1654052734375, -49.337890625, -57.2127685546875, -89.5865478515625, -65.8544921875, -71.83383178710938]","[-106.21728515625, -129.45550537109375, -168.482421875, -105.69171142578125, -82.8984375, -90.92120361328125, -126.9140625, -97.39453125, -107.078125]",allenai/OLMo-2-1124-13B
0.95,You overhear a conversation not meant for you.,openai,0.9392884275782521,"[-0.013837467540394176, 1.453150662508878, 0.27812354244402987, 0.94580078125, 1.1569161848588423, 1.7263469696044922, 0.7354015003551136, 1.0840657552083333, 1.087627919514974]","[-73.86843872070312, -45.00181579589844, -212.748046875, -151.2373046875, -82.02312850952148, -58.51109313964844, -39.9412841796875, -65.6474609375, -59.70001983642578]","[-73.56401443481445, -76.97113037109375, -231.38232421875, -198.52734375, -120.20136260986328, -99.94342041015625, -56.1201171875, -98.16943359375, -92.328857421875]",allenai/OLMo-2-1124-13B
0.95,Unexpected letter arrives with no return address or name.,openai,0.6612918872790635,"[-0.027382483849158652, 0.6780901941759833, 0.237030029296875, 0.5792176781631098, 0.8928273518880209, 1.0870617805643286, 1.1821986607142858]","[-70.0272216796875, -70.24558639526367, -139.62872314453125, -100.87420654296875, -81.56698608398438, -105.15071105957031, -89.8857421875]","[-69.31527709960938, -89.91020202636719, -154.3245849609375, -124.62213134765625, -108.351806640625, -156.24261474609375, -139.5380859375]",allenai/OLMo-2-1124-13B
0.95,A chance meeting changes your entire daily routine.,openai,0.6860810325192104,"[0.006221907479422433, 0.24504874093191964, 0.6132166614271191, 0.6439348493303572, 1.1702681647406683, 1.0323353643002717, 0.6868331028864934, 0.5294905037715517, 1.017578125, 0.9158829053243002]","[-99.19190466403961, -93.92713928222656, -192.8622283935547, -84.5079345703125, -92.70135879516602, -39.01898193359375, -147.92218589782715, -90.647216796875, -51.060546875, -99.06173896789551]","[-99.4096714258194, -102.50384521484375, -237.62704467773438, -107.045654296875, -134.83101272583008, -62.7626953125, -192.56633758544922, -106.00244140625, -66.32421875, -132.0335235595703]",allenai/OLMo-2-1124-13B
0.95,You help a stranger and they never say thanks.,openai,0.7716284953961292,"[0.21651204427083334, 0.68513916015625, 1.2326883951822916, 0.5536072638727003, 1.4052859715053014, 0.30253402046535327, 1.303619384765625, 0.7412997159090909, 0.9712458643419989, 0.30435313349184784]","[-71.2265625, -59.30560302734375, -71.77520751953125, -56.78402900695801, -51.75175476074219, -51.61492919921875, -53.749755859375, -69.513671875, -86.91370391845703, -56.62628936767578]","[-76.4228515625, -76.43408203125, -108.755859375, -73.94585418701172, -91.09976196289062, -58.573211669921875, -90.2510986328125, -85.822265625, -115.079833984375, -63.62641143798828]",allenai/OLMo-2-1124-13B
0.95,Lost phone reveals someone’s hidden double life.,openai,0.9219230729516112,"[0.18513997395833334, 0.8726626038551331, 0.7574858794341216, 0.9187026056978438, 0.9586165144636825, 1.384837962962963, 1.0217147334929435, 1.2762243097478694]","[-88.5709228515625, -116.53079891204834, -79.26336669921875, -203.6811386346817, -221.51708984375, -64.69921875, -67.97958374023438, -97.384521484375]","[-94.1251220703125, -151.43730306625366, -107.29034423828125, -269.82772624492645, -292.4547119140625, -102.08984375, -99.65274047851562, -153.53839111328125]",allenai/OLMo-2-1124-13B
0.95,You see someone you know pretending not to notice.,openai,0.8974584053198201,"[0.8326259189181857, 0.7240426805284288, 0.7715030908584595, 0.7427279154459635, 0.6856119791666667, 0.8900827261117789, 1.1223899296351842, 1.203649219713713, 1.1044921875]","[-95.609619140625, -75.78079605102539, -65.21955299377441, -96.26059341430664, -72.34201049804688, -47.3353271484375, -57.413841247558594, -55.55891799926758, -53.071533203125]","[-118.09051895141602, -95.32994842529297, -87.59314262866974, -120.77061462402344, -92.91036987304688, -70.47747802734375, -88.84075927734375, -78.42825317382812, -78.474853515625]",allenai/OLMo-2-1124-13B
0.95,Childhood home is up for sale again.,openai,0.6246191390206991,"[-0.09806640625, 0.30194664001464844, 0.545791015625, 0.6613901499155406, 0.4915243784586589, 0.866668701171875, 0.7592799266179403, 0.5721046496660281, 0.73187255859375, 0.9757564769071692, 1.06254243850708]","[-70.0693359375, -86.9893798828125, -74.928466796875, -91.1993408203125, -47.00559997558594, -49.077362060546875, -64.83037948608398, -73.65458393096924, -83.10074615478516, -81.84869384765625, -70.11790466308594]","[-67.61767578125, -96.65167236328125, -88.5732421875, -115.6707763671875, -58.80218505859375, -69.0107421875, -83.05309772491455, -95.96666526794434, -105.05692291259766, -115.0244140625, -104.1192626953125]",allenai/OLMo-2-1124-13B
