topic,model,history,story,sentence,sequentiality,story_type
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,2,3,7,1.2388671875,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,4,3,7,1.67423095703125,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,4,3,7,1.5403564453125,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,6,3,7,1.660791015625,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,6,3,7,1.637994384765625,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,8,3,7,1.67333984375,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,8,3,7,1.687548828125,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,2,3,7,1.630859375,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,2,3,7,1.4353298611111112,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,4,3,7,1.8407118055555556,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,4,3,7,1.5887586805555556,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,6,3,7,1.8643663194444444,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,6,3,7,1.6442057291666667,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,8,3,7,1.8253038194444444,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,8,3,7,1.6066623263888888,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,2,3,7,1.68431396484375,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,2,3,7,1.3274169921875,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,4,3,7,1.9495574951171875,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,4,3,7,1.648284912109375,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,6,3,7,1.9568435668945312,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,6,3,7,1.681402587890625,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,8,3,7,2.1127777099609375,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,8,3,7,1.7906982421875,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,2,3,7,1.6142578125,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,2,3,7,1.659814453125,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,4,3,7,1.3293701171875,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,4,3,7,1.379638671875,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,6,3,7,1.39691162109375,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,6,3,7,1.6217041015625,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,8,3,7,1.32821044921875,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,8,3,7,1.65513916015625,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,2,3,7,1.0704345703125,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,2,3,7,1.21644287109375,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,4,3,7,1.1340423583984376,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,4,3,7,1.59754638671875,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,6,3,7,1.359051513671875,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,6,3,7,2.041827392578125,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,8,3,7,1.25673828125,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,8,3,7,1.93985595703125,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,2,3,8,1.1642127403846154,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,2,3,8,1.7272761418269231,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,4,3,8,1.4164663461538463,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,4,3,8,1.8970477764423077,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,6,3,8,1.4248234675480769,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,6,3,8,1.9140625,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,8,3,8,1.4187199519230769,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,8,3,8,1.8944185697115385,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,2,3,8,1.4273681640625,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,2,3,8,1.3612874348958333,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,4,3,8,1.6173095703125,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,4,3,8,1.4925537109375,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,6,3,8,1.58056640625,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,6,3,8,1.4556884765625,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,8,3,8,1.58428955078125,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,8,3,8,1.4836018880208333,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,2,3,8,1.4131798377403846,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,2,3,8,1.2338303786057692,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,4,3,8,1.276123046875,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,4,3,8,1.1905611478365385,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,6,3,8,1.3327261117788463,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,6,3,8,1.2274451622596154,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,8,3,8,1.2981238731971154,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,8,3,8,1.1951434795673077,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,2,3,8,1.2688457782451923,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,2,3,8,1.5691199669471154,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,4,3,8,1.3525390625,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,4,3,8,1.7275672325721154,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,6,3,8,1.4013671875,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,6,3,8,1.8637507512019231,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,8,3,8,1.3720515324519231,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,8,3,8,1.8770751953125,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,2,3,8,1.1965191180889423,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,2,3,8,1.5411189152644231,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,4,3,8,1.2290226862980769,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,4,3,8,1.4937650240384615,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,6,3,8,1.2509671724759615,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,6,3,8,1.5416917067307692,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,8,3,8,1.2457510141225963,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,8,3,8,1.5362079326923077,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,2,3,9,0.23046875,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,2,3,9,0.26255580357142855,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,4,3,9,0.17401413690476192,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,4,3,9,0.13616071428571427,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,6,3,9,0.24627976190476192,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,6,3,9,0.16229538690476192,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,8,3,9,0.16657366071428573,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,8,3,9,0.09291294642857142,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,2,3,9,-0.060267857142857144,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,2,3,9,-0.00818452380952381,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,4,3,9,-0.2609747023809524,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,4,3,9,-0.15476190476190477,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,6,3,9,-0.10016741071428571,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,6,3,9,-0.06212797619047619,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,8,3,9,-0.07235863095238096,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,8,3,9,-0.08454241071428571,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,2,3,9,0.33742559523809523,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,2,3,9,-0.10863095238095238,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,4,3,9,0.2722284226190476,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,4,3,9,0.046200706845238096,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,6,3,9,0.21372767857142858,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,6,3,9,0.02685546875,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,8,3,9,0.24813988095238096,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,8,3,9,-0.16294642857142858,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,2,3,9,0.23558407738095238,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,2,3,9,0.17289806547619047,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,4,3,9,0.20824032738095238,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,4,3,9,0.04115513392857143,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,6,3,9,0.1273251488095238,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,6,3,9,-0.026088169642857144,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,8,3,9,0.12248883928571429,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,8,3,9,-0.027250744047619048,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,2,3,9,0.3629557291666667,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,2,3,9,0.10344587053571429,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,4,3,9,0.16317894345238096,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,4,3,9,0.3477260044642857,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,6,3,9,0.3699311755952381,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,6,3,9,0.34884207589285715,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,8,3,9,0.21298363095238096,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,8,3,9,0.05275762648809524,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,2,3,10,0.5785688920454546,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,2,3,10,0.3078391335227273,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,4,3,10,0.7084517045454546,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,4,3,10,0.3312766335227273,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,6,3,10,0.7117365056818182,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,6,3,10,0.22589666193181818,clairvoyant
A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,8,3,10,0.7024591619318182,naive
A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,8,3,10,0.2941228693181818,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,2,3,10,1.1995738636363635,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,2,3,10,0.7453835227272727,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,4,3,10,1.1702769886363635,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,4,3,10,0.6724076704545454,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,6,3,10,1.1717418323863635,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,6,3,10,0.6675692471590909,clairvoyant
A short story titled 'The Boyfriend',openai-community/gpt2-xl,8,3,10,1.1560280539772727,naive
A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,8,3,10,0.6863902698863636,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,2,3,10,0.9067826704545454,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,2,3,10,0.19007457386363635,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,4,3,10,1.1202059659090908,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,4,3,10,0.3174715909090909,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,6,3,10,1.1550514914772727,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,6,3,10,0.42103160511363635,clairvoyant
A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,8,3,10,1.1925603693181819,naive
A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,8,3,10,0.4299982244318182,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,2,3,10,1.0014204545454546,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,2,3,10,0.4234286221590909,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,4,3,10,0.9140625,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,4,3,10,0.240234375,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,6,3,10,0.9264026988636364,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,6,3,10,0.2905051491477273,clairvoyant
A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,8,3,10,0.9168590198863636,naive
A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,8,3,10,0.21961558948863635,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,2,3,10,1.4145951704545454,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,2,3,10,0.8526278409090909,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,4,3,10,1.4968483664772727,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,4,3,10,0.8524946732954546,clairvoyant
A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,6,3,10,1.4198330965909092,naive
A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,6,3,10,0.9117320667613636,clairvoyant
