"topic","model","history","story","sentence","sequentiality","knowledge","topicNumber"
"A short story about a robot couple having dinner","meta-llama/Llama-3.1-8B-Instruct",8,3,18,1.513916015625,"clairvoyant",17
"A short story about a couple having dinner","Qwen/Qwen2.5-7B-Instruct",2,3,18,2.38993566176471,"naive",2
"A short dystopian story about a couple having dinner","Qwen/Qwen2.5-7B-Instruct",2,3,18,1.92026654411765,"naive",1
"A short story about a robot couple having dinner","Qwen/Qwen2.5-7B-Instruct",2,3,18,1.96220128676471,"clairvoyant",17
"A short story about a couple having dinner","Qwen/Qwen2.5-7B-Instruct",4,3,18,2.390625,"naive",2
"A short dystopian story about a couple having dinner","Qwen/Qwen2.5-7B-Instruct",4,3,18,1.98138786764706,"naive",1
"A short story about a robot couple having dinner","Qwen/Qwen2.5-7B-Instruct",4,3,18,1.87247242647059,"clairvoyant",17
"A short story about a couple having dinner","Qwen/Qwen2.5-7B-Instruct",6,3,18,2.18301930147059,"naive",2
"A short dystopian story about a couple having dinner","Qwen/Qwen2.5-7B-Instruct",6,3,18,1.85167738970588,"naive",1
"A short story about a robot couple having dinner","Qwen/Qwen2.5-7B-Instruct",6,3,18,1.86971507352941,"clairvoyant",17
"A short story about a couple having dinner","Qwen/Qwen2.5-7B-Instruct",8,3,18,2.23015280330882,"naive",2
"A short dystopian story about a couple having dinner","Qwen/Qwen2.5-7B-Instruct",8,3,18,1.93064970128676,"naive",1
"A short story about a robot couple having dinner","Qwen/Qwen2.5-7B-Instruct",8,3,18,1.81433823529412,"clairvoyant",17
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",2,4,0,-0.231770833333333,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",2,4,0,-0.430555555555556,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",4,4,0,-0.231770833333333,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",4,4,0,-0.430555555555556,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",6,4,0,-0.231770833333333,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",6,4,0,-0.430555555555556,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",8,4,0,-0.231770833333333,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",8,4,0,-0.430555555555556,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",2,4,0,-0.341579861111111,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",2,4,0,-0.397569444444444,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",4,4,0,-0.341579861111111,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",4,4,0,-0.397569444444444,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",6,4,0,-0.341579861111111,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",6,4,0,-0.397569444444444,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",8,4,0,-0.341579861111111,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",8,4,0,-0.397569444444444,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","allenai/OLMo-2-1124-13B",2,4,0,-0.334201388888889,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","allenai/OLMo-2-1124-13B",2,4,0,-0.309027777777778,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","allenai/OLMo-2-1124-13B",4,4,0,-0.334201388888889,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","allenai/OLMo-2-1124-13B",4,4,0,-0.309027777777778,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","allenai/OLMo-2-1124-13B",6,4,0,-0.334201388888889,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","allenai/OLMo-2-1124-13B",6,4,0,-0.309027777777778,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","allenai/OLMo-2-1124-13B",8,4,0,-0.334201388888889,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","allenai/OLMo-2-1124-13B",8,4,0,-0.309027777777778,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","meta-llama/Llama-3.1-8B-Instruct",2,4,0,-0.634874131944444,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","meta-llama/Llama-3.1-8B-Instruct",2,4,0,-0.568359375,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","meta-llama/Llama-3.1-8B-Instruct",4,4,0,-0.634874131944444,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","meta-llama/Llama-3.1-8B-Instruct",4,4,0,-0.568359375,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","meta-llama/Llama-3.1-8B-Instruct",6,4,0,-0.634874131944444,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","meta-llama/Llama-3.1-8B-Instruct",6,4,0,-0.568359375,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","meta-llama/Llama-3.1-8B-Instruct",8,4,0,-0.634874131944444,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","meta-llama/Llama-3.1-8B-Instruct",8,4,0,-0.568359375,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","Qwen/Qwen2.5-7B-Instruct",2,4,0,0.0928819444444444,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","Qwen/Qwen2.5-7B-Instruct",2,4,0,0.244791666666667,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","Qwen/Qwen2.5-7B-Instruct",4,4,0,0.0928819444444444,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","Qwen/Qwen2.5-7B-Instruct",4,4,0,0.244791666666667,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","Qwen/Qwen2.5-7B-Instruct",6,4,0,0.0928819444444444,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","Qwen/Qwen2.5-7B-Instruct",6,4,0,0.244791666666667,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","Qwen/Qwen2.5-7B-Instruct",8,4,0,0.0928819444444444,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","Qwen/Qwen2.5-7B-Instruct",8,4,0,0.244791666666667,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",2,4,1,1.07109375,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",2,4,1,1.114453125,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",4,4,1,1.07109375,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",4,4,1,1.114453125,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",6,4,1,1.07109375,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",6,4,1,1.114453125,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",8,4,1,1.07109375,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",8,4,1,1.114453125,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",2,4,1,1.31796875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",2,4,1,1.24609375,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",4,4,1,1.31796875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",4,4,1,1.24609375,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",6,4,1,1.31796875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",6,4,1,1.24609375,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",8,4,1,1.31796875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",8,4,1,1.24609375,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","allenai/OLMo-2-1124-13B",2,4,1,1.919921875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","allenai/OLMo-2-1124-13B",2,4,1,2.11796875,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","allenai/OLMo-2-1124-13B",4,4,1,1.919921875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","allenai/OLMo-2-1124-13B",4,4,1,2.11796875,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","allenai/OLMo-2-1124-13B",6,4,1,1.919921875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","allenai/OLMo-2-1124-13B",6,4,1,2.11796875,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","allenai/OLMo-2-1124-13B",8,4,1,1.919921875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","allenai/OLMo-2-1124-13B",8,4,1,2.11796875,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","meta-llama/Llama-3.1-8B-Instruct",2,4,1,1.21171875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","meta-llama/Llama-3.1-8B-Instruct",2,4,1,1.098828125,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","meta-llama/Llama-3.1-8B-Instruct",4,4,1,1.21171875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","meta-llama/Llama-3.1-8B-Instruct",4,4,1,1.098828125,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","meta-llama/Llama-3.1-8B-Instruct",6,4,1,1.21171875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","meta-llama/Llama-3.1-8B-Instruct",6,4,1,1.098828125,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","meta-llama/Llama-3.1-8B-Instruct",8,4,1,1.21171875,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","meta-llama/Llama-3.1-8B-Instruct",8,4,1,1.098828125,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","Qwen/Qwen2.5-7B-Instruct",2,4,1,1.8791015625,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","Qwen/Qwen2.5-7B-Instruct",2,4,1,2.119921875,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","Qwen/Qwen2.5-7B-Instruct",4,4,1,1.8791015625,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","Qwen/Qwen2.5-7B-Instruct",4,4,1,2.119921875,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","Qwen/Qwen2.5-7B-Instruct",6,4,1,1.8791015625,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","Qwen/Qwen2.5-7B-Instruct",6,4,1,2.119921875,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","Qwen/Qwen2.5-7B-Instruct",8,4,1,1.8791015625,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","Qwen/Qwen2.5-7B-Instruct",8,4,1,2.119921875,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",2,4,2,2.61244419642857,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",2,4,2,2.40373883928571,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",4,4,2,2.61244419642857,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",4,4,2,2.40373883928571,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",6,4,2,2.61244419642857,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",6,4,2,2.40373883928571,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","SakanaAI/TinySwallow-1.5B-Instruct",8,4,2,2.61244419642857,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","SakanaAI/TinySwallow-1.5B-Instruct",8,4,2,2.40373883928571,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",2,4,2,2.86244419642857,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",2,4,2,2.77008928571429,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",4,4,2,2.86244419642857,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",4,4,2,2.77008928571429,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",6,4,2,2.86244419642857,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",6,4,2,2.77008928571429,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","openai-community/gpt2-xl",8,4,2,2.86244419642857,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","openai-community/gpt2-xl",8,4,2,2.77008928571429,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","allenai/OLMo-2-1124-13B",2,4,2,1.60770089285714,"naive",6
"A short story about a man and a woman mimicking each other until he is hit by a car","allenai/OLMo-2-1124-13B",2,4,2,1.7587890625,"clairvoyant",7
"A short story about a man and a woman mimicking each other on the street","allenai/OLMo-2-1124-13B",4,4,2,1.60770089285714,"naive",6
