topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type
A short story titled 'The Shoe',SakanaAI/TinySwallow-1.5B-Instruct,max,4,11,2.9163643973214284,-26.60155487060547,-31.850250244140625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,SakanaAI/TinySwallow-1.5B-Instruct,max,4,11,2.839564732142857,-10.2406005859375,-32.21484375,clairvoyant
A short story titled 'The Shoe',openai-community/gpt2-xl,max,4,11,2.1629464285714284,-16.27734375,-23.994140625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,openai-community/gpt2-xl,max,4,11,1.2628348214285714,-19.641231536865234,-25.03472900390625,clairvoyant
A short story titled 'The Shoe',allenai/OLMo-2-1124-13B,max,4,11,3.3314383370535716,-33.876953125,-45.6796875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,allenai/OLMo-2-1124-13B,max,4,11,3.1391775948660716,-13.937255859375,-15.7490234375,clairvoyant
A short story titled 'The Shoe',meta-llama/Llama-3.1-8B-Instruct,max,4,11,3.1495186941964284,-17.06640625,-24.8984375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,meta-llama/Llama-3.1-8B-Instruct,max,4,11,3.0042550223214284,-25.72265625,-35.0234375,clairvoyant
A short story titled 'The Shoe',Qwen/Qwen2.5-7B-Instruct,max,4,11,2.5889892578125,-27.04266357421875,-44.3720703125,naive
A short story about a man and a woman mimicking each other until he is hit by a car,Qwen/Qwen2.5-7B-Instruct,max,4,11,3.225341796875,-22.909744262695312,-37.224761962890625,clairvoyant
A short story titled 'The Shoe',SakanaAI/TinySwallow-1.5B-Instruct,max,4,12,1.1513671875,-37.905029296875,-33.29364013671875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,SakanaAI/TinySwallow-1.5B-Instruct,max,4,12,0.9765625,-37.0234375,-42.68359375,clairvoyant
A short story titled 'The Shoe',openai-community/gpt2-xl,max,4,12,1.037109375,-24.3017578125,-33.25,naive
A short story about a man and a woman mimicking each other until he is hit by a car,openai-community/gpt2-xl,max,4,12,0.5659722222222222,-18.47997283935547,-27.69091796875,clairvoyant
A short story titled 'The Shoe',allenai/OLMo-2-1124-13B,max,4,12,1.2659505208333333,-22.65625,-30.0703125,naive
A short story about a man and a woman mimicking each other until he is hit by a car,allenai/OLMo-2-1124-13B,max,4,12,0.857421875,-10.2734375,-13.99609375,clairvoyant
A short story titled 'The Shoe',meta-llama/Llama-3.1-8B-Instruct,max,4,12,0.9140625,-21.215438842773438,-35.4072265625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,meta-llama/Llama-3.1-8B-Instruct,max,4,12,0.3614366319444444,-15.98828125,-28.859375,clairvoyant
A short story titled 'The Shoe',Qwen/Qwen2.5-7B-Instruct,max,4,12,0.7109917534722222,-27.60205078125,-34.380859375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,Qwen/Qwen2.5-7B-Instruct,max,4,12,0.6530219184027778,-24.73828125,-37.06640625,clairvoyant
A short story titled 'The Shoe',SakanaAI/TinySwallow-1.5B-Instruct,max,4,13,0.7243406772613525,-26.335205078125,-32.1136474609375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,SakanaAI/TinySwallow-1.5B-Instruct,max,4,13,0.7718491554260254,-17.472900390625,-39.51953125,clairvoyant
A short story titled 'The Shoe',openai-community/gpt2-xl,max,4,13,0.788848876953125,-15.2138671875,-23.4404296875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,openai-community/gpt2-xl,max,4,13,0.23536300659179688,-19.7424259185791,-28.6243896484375,clairvoyant
A short story titled 'The Shoe',allenai/OLMo-2-1124-13B,max,4,13,0.8647289276123047,-33.296875,-47.9765625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,allenai/OLMo-2-1124-13B,max,4,13,0.674187183380127,-30.16034698486328,-31.289794921875,clairvoyant
A short story titled 'The Shoe',meta-llama/Llama-3.1-8B-Instruct,max,4,13,1.1102454662322998,-20.73828125,-33.9921875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,meta-llama/Llama-3.1-8B-Instruct,max,4,13,0.7844288349151611,-33.5234375,-42.9765625,clairvoyant
A short story titled 'The Shoe',Qwen/Qwen2.5-7B-Instruct,max,4,13,0.7227096557617188,-34.83294677734375,-44.1610107421875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,Qwen/Qwen2.5-7B-Instruct,max,4,13,1.1661224365234375,-22.17578125,-34.33221435546875,clairvoyant
A short story titled 'The Shoe',SakanaAI/TinySwallow-1.5B-Instruct,max,4,14,1.398046875,-43.51953125,-38.404296875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,SakanaAI/TinySwallow-1.5B-Instruct,max,4,14,1.344921875,-36.71875,-47.70703125,clairvoyant
A short story titled 'The Shoe',openai-community/gpt2-xl,max,4,14,1.691796875,-27.73828125,-42.9609375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,openai-community/gpt2-xl,max,4,14,1.443359375,-18.322994232177734,-27.8167724609375,clairvoyant
A short story titled 'The Shoe',allenai/OLMo-2-1124-13B,max,4,14,1.55859375,-22.9296875,-28.296875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,allenai/OLMo-2-1124-13B,max,4,14,1.1802734375,-9.6796875,-15.765625,clairvoyant
A short story titled 'The Shoe',meta-llama/Llama-3.1-8B-Instruct,max,4,14,1.46796875,-18.847789764404297,-36.34765625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,meta-llama/Llama-3.1-8B-Instruct,max,4,14,0.9779296875,-16.2578125,-30.51171875,clairvoyant
A short story titled 'The Shoe',Qwen/Qwen2.5-7B-Instruct,max,4,14,1.7501953125,-26.126953125,-31.58984375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,Qwen/Qwen2.5-7B-Instruct,max,4,14,1.48515625,-23.9921875,-33.609375,clairvoyant
A short story titled 'The Shoe',SakanaAI/TinySwallow-1.5B-Instruct,max,4,15,1.0151541573660714,-25.80023193359375,-32.23150634765625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,SakanaAI/TinySwallow-1.5B-Instruct,max,4,15,0.007502964564732143,-17.69287109375,-38.72265625,clairvoyant
A short story titled 'The Shoe',openai-community/gpt2-xl,max,4,15,0.1238064236111111,-16.3701171875,-19.623046875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,openai-community/gpt2-xl,max,4,15,-0.3751085069444444,-19.60970115661621,-25.8851318359375,clairvoyant
A short story titled 'The Shoe',allenai/OLMo-2-1124-13B,max,4,15,0.6250348772321429,-31.998046875,-41.77734375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,allenai/OLMo-2-1124-13B,max,4,15,0.25882393973214285,-16.550315856933594,-16.562744140625,clairvoyant
A short story titled 'The Shoe',meta-llama/Llama-3.1-8B-Instruct,max,4,15,0.1613497052873884,-19.9345703125,-30.7578125,naive
A short story about a man and a woman mimicking each other until he is hit by a car,meta-llama/Llama-3.1-8B-Instruct,max,4,15,0.0017754690987723215,-27.890625,-37.1875,clairvoyant
A short story titled 'The Shoe',Qwen/Qwen2.5-7B-Instruct,max,4,15,0.9434291294642857,-30.19879150390625,-42.06329345703125,naive
A short story about a man and a woman mimicking each other until he is hit by a car,Qwen/Qwen2.5-7B-Instruct,max,4,15,0.7252110072544643,-22.46728515625,-38.93756103515625,clairvoyant
A short story titled 'The Shoe',SakanaAI/TinySwallow-1.5B-Instruct,max,4,16,2.6538899739583335,-34.2008056640625,-32.41400146484375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,SakanaAI/TinySwallow-1.5B-Instruct,max,4,16,1.51953125,-41.408203125,-47.73046875,clairvoyant
A short story titled 'The Shoe',openai-community/gpt2-xl,max,4,16,2.21826171875,-22.353515625,-28.546875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,openai-community/gpt2-xl,max,4,16,1.96484375,-20.406317710876465,-26.4462890625,clairvoyant
A short story titled 'The Shoe',allenai/OLMo-2-1124-13B,max,4,16,2.4734700520833335,-21.8994140625,-28.1796875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,allenai/OLMo-2-1124-13B,max,4,16,1.3053385416666667,-10.46484375,-15.6455078125,clairvoyant
A short story titled 'The Shoe',meta-llama/Llama-3.1-8B-Instruct,max,4,16,2.208984375,-16.92578887939453,-40.74658203125,naive
A short story about a man and a woman mimicking each other until he is hit by a car,meta-llama/Llama-3.1-8B-Instruct,max,4,16,1.8038736979166667,-11.83203125,-32.05859375,clairvoyant
A short story titled 'The Shoe',Qwen/Qwen2.5-7B-Instruct,max,4,16,2.4830729166666665,-24.01025390625,-32.541015625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,Qwen/Qwen2.5-7B-Instruct,max,4,16,1.3580729166666667,-16.94921875,-35.4140625,clairvoyant
A short story titled 'The Shoe',SakanaAI/TinySwallow-1.5B-Instruct,max,4,17,1.3733258928571428,-29.760055541992188,-31.68756103515625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,SakanaAI/TinySwallow-1.5B-Instruct,max,4,17,1.35546875,-20.6514892578125,-38.7744140625,clairvoyant
A short story titled 'The Shoe',openai-community/gpt2-xl,max,4,17,1.5083705357142858,-20.93798828125,-27.3369140625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,openai-community/gpt2-xl,max,4,17,1.4006696428571428,-22.8189697265625,-28.60064697265625,clairvoyant
A short story titled 'The Shoe',allenai/OLMo-2-1124-13B,max,4,17,2.460658482142857,-32.994140625,-50.49609375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,allenai/OLMo-2-1124-13B,max,4,17,1.3286830357142858,-21.2957763671875,-27.8997802734375,clairvoyant
A short story titled 'The Shoe',meta-llama/Llama-3.1-8B-Instruct,max,4,17,1.3504464285714286,-22.65625,-37.5546875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,meta-llama/Llama-3.1-8B-Instruct,max,4,17,1.328125,-32.845703125,-43.5234375,clairvoyant
A short story titled 'The Shoe',Qwen/Qwen2.5-7B-Instruct,max,4,17,1.525390625,-33.357879638671875,-45.3626708984375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,Qwen/Qwen2.5-7B-Instruct,max,4,17,1.533203125,-26.347366333007812,-47.962890625,clairvoyant
A short story titled 'The Shoe',SakanaAI/TinySwallow-1.5B-Instruct,max,4,18,0.8983328683035714,-47.609375,-49.8125,naive
A short story about a man and a woman mimicking each other until he is hit by a car,SakanaAI/TinySwallow-1.5B-Instruct,max,4,18,0.8971470424107143,-34.31640625,-55.515625,clairvoyant
A short story titled 'The Shoe',openai-community/gpt2-xl,max,4,18,0.8051409040178571,-24.203125,-41.0390625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,openai-community/gpt2-xl,max,4,18,0.42940848214285715,-20.711023330688477,-26.220069885253906,clairvoyant
A short story titled 'The Shoe',allenai/OLMo-2-1124-13B,max,4,18,1.272676740373884,-21.8125,-29.421875,naive
A short story about a man and a woman mimicking each other until he is hit by a car,allenai/OLMo-2-1124-13B,max,4,18,1.2378147670200892,-8.271484375,-19.224609375,clairvoyant
A short story titled 'The Shoe',meta-llama/Llama-3.1-8B-Instruct,max,4,18,0.666290283203125,-17.593505859375,-45.119140625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,meta-llama/Llama-3.1-8B-Instruct,max,4,18,0.8474644252232143,-12.9013671875,-38.1640625,clairvoyant
A short story titled 'The Shoe',Qwen/Qwen2.5-7B-Instruct,max,4,18,0.8574850899832589,-23.52392578125,-30.662109375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,Qwen/Qwen2.5-7B-Instruct,max,4,18,0.741424560546875,-16.548828125,-27.4453125,clairvoyant
A short story titled 'The Shoe',SakanaAI/TinySwallow-1.5B-Instruct,max,4,19,1.0386550903320313,-28.9908447265625,-34.70758056640625,naive
A short story about a man and a woman mimicking each other until he is hit by a car,SakanaAI/TinySwallow-1.5B-Instruct,max,4,19,1.4499176025390625,-19.344482421875,-41.921875,clairvoyant
A short story titled 'The Shoe',openai-community/gpt2-xl,max,4,19,1.3573455810546875,-18.0009765625,-23.878173828125,naive
A short story about a man and a woman mimicking each other until he is hit by a car,openai-community/gpt2-xl,max,4,19,1.6127883911132812,-21.454833984375,-30.7838134765625,clairvoyant
A short story titled 'The Shoe',allenai/OLMo-2-1124-13B,max,4,19,1.0529083251953124,-30.70703125,-45.55859375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,allenai/OLMo-2-1124-13B,max,4,19,1.4315017700195312,-13.87200927734375,-18.948486328125,clairvoyant
A short story titled 'The Shoe',meta-llama/Llama-3.1-8B-Instruct,max,4,19,1.215643310546875,-21.74609375,-29.89453125,naive
A short story about a man and a woman mimicking each other until he is hit by a car,meta-llama/Llama-3.1-8B-Instruct,max,4,19,1.647027587890625,-28.611328125,-39.34375,clairvoyant
A short story titled 'The Shoe',Qwen/Qwen2.5-7B-Instruct,max,4,19,2.1615524291992188,-30.6707763671875,-41.05072021484375,naive
A short story about a man and a woman mimicking each other until he is hit by a car,Qwen/Qwen2.5-7B-Instruct,max,4,19,1.2346763610839844,-27.67377471923828,-40.020538330078125,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,max,5,0,-0.15662730823863635,-26.7451171875,-25.022216796875,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,max,5,0,-0.04367897727272727,-49.767578125,-51.96875,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,max,5,0,-0.2615411931818182,-65.1953125,-71.0537109375,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,max,5,0,-0.2608309659090909,-55.662841796875,-60.837188720703125,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,max,5,0,-0.10546875,-27.8968505859375,-38.377685546875,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,max,5,0,-0.07945667613636363,-51.3544921875,-49.61328125,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,max,5,0,-0.08336292613636363,-30.4063720703125,-35.936767578125,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,max,5,0,-0.23042436079545456,-41.296875,-49.904296875,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,max,5,0,-0.08336292613636363,-23.052734375,-47.1171875,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,max,5,0,-0.06809303977272728,-37.3291015625,-47.712890625,clairvoyant
A short story titled 'Keith Reynolds',SakanaAI/TinySwallow-1.5B-Instruct,max,5,1,0.2001065340909091,-26.6015625,-30.8515625,naive
A short story about a man hoping for a promotion who ends up killing a coworker,SakanaAI/TinySwallow-1.5B-Instruct,max,5,1,0.8473011363636364,-34.757397174835205,-62.27311706542969,clairvoyant
A short story titled 'Keith Reynolds',openai-community/gpt2-xl,max,5,1,0.1981534090909091,-47.290008544921875,-81.271484375,naive
A short story about a man hoping for a promotion who ends up killing a coworker,openai-community/gpt2-xl,max,5,1,0.8373579545454546,-46.560237884521484,-67.79267883300781,clairvoyant
A short story titled 'Keith Reynolds',allenai/OLMo-2-1124-13B,max,5,1,1.0774147727272727,-61.06072998046875,-67.39447021484375,naive
A short story about a man hoping for a promotion who ends up killing a coworker,allenai/OLMo-2-1124-13B,max,5,1,1.3307883522727273,-25.08984375,-24.609375,clairvoyant
A short story titled 'Keith Reynolds',meta-llama/Llama-3.1-8B-Instruct,max,5,1,0.6317471590909091,-56.2890625,-65.609375,naive
A short story about a man hoping for a promotion who ends up killing a coworker,meta-llama/Llama-3.1-8B-Instruct,max,5,1,1.2665127840909092,-56.4189453125,-68.26171875,clairvoyant
A short story titled 'Keith Reynolds',Qwen/Qwen2.5-7B-Instruct,max,5,1,0.4690163352272727,-50.59820556640625,-54.5830078125,naive
A short story about a man hoping for a promotion who ends up killing a coworker,Qwen/Qwen2.5-7B-Instruct,max,5,1,1.2587890625,-28.38616943359375,-36.94775390625,clairvoyant
