,Unnamed: 0,topic,model,history,story,sentence,total_sequentiality,contextual_sequentiality,topic_sequentiality,story_type,absolute_sentence_idx,postview_importance,online_importance,Importance_Rater1_PostView,Importance_Rater2_PostView,Importance_Rater3_PostView,Importance_Rater4_PostView,Importance_Rater1_Online,Importance_Rater2_Online,Importance_Rater3_Online,Importance_Rater4_Online,avg_postview_importance,avg_online_importance,effect_event,cause_rating_count,cause_event,effect_rating_count
410,410,A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,max,3,5,1.4776965550013952,-39.16064453125,-62.68212890625,naive,41,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,,,,
411,411,A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,max,3,5,1.4717508043561662,-34.2939453125,-59.693359375,clairvoyant,41,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,,,,
412,412,A short story titled 'The Boyfriend',openai-community/gpt2-xl,max,3,5,1.4446082481971154,-38.7578125,-55.8046875,naive,41,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,,,,
413,413,A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,max,3,5,1.3532245342548077,-46.498046875,-67.890625,clairvoyant,41,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,,,,
414,414,A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,max,3,5,1.522623879568917,-47.3316650390625,-42.791259765625,naive,41,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,,,,
415,415,A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,max,3,5,1.263533455984933,-20.2421875,-34.890625,clairvoyant,41,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,,,,
416,416,A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,max,3,5,1.8196304866245816,-29.7236328125,-40.94140625,naive,41,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,,,,
417,417,A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,max,3,5,2.198813898222787,-29.6669921875,-52.974609375,clairvoyant,41,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,,,,
418,418,A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,max,3,5,1.402555193219866,-52.25329077243805,-65.82051086425781,naive,41,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,,,,
419,419,A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,max,3,5,1.3112884249005998,-29.9705810546875,-47.5625,clairvoyant,41,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,,,,
420,420,A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,max,3,6,1.2397836538461535,-28.0888671875,-45.904296875,naive,42,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,"[44, 45, 47]","[6, 2, 1]","[39, 40]","[2, 1]"
421,421,A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,max,3,6,1.3348858173076923,-22.1455078125,-36.60546875,clairvoyant,42,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,"[44, 45, 47]","[6, 2, 1]","[39, 40]","[2, 1]"
422,422,A short story titled 'The Boyfriend',openai-community/gpt2-xl,max,3,6,1.3569711538461535,-20.65478515625,-38.4580078125,naive,42,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,"[44, 45, 47]","[6, 2, 1]","[39, 40]","[2, 1]"
423,423,A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,max,3,6,1.3704176682692308,-77.845703125,-74.66015625,clairvoyant,42,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,"[44, 45, 47]","[6, 2, 1]","[39, 40]","[2, 1]"
424,424,A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,max,3,6,1.0203200120192308,-86.083984375,-100.259765625,naive,42,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,"[44, 45, 47]","[6, 2, 1]","[39, 40]","[2, 1]"
425,425,A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,max,3,6,1.0317007211538465,-47.447265625,-56.591796875,clairvoyant,42,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,"[44, 45, 47]","[6, 2, 1]","[39, 40]","[2, 1]"
426,426,A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,max,3,6,1.0215219350961535,-39.388671875,-41.712890625,naive,42,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,"[44, 45, 47]","[6, 2, 1]","[39, 40]","[2, 1]"
427,427,A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,max,3,6,1.3494591346153846,-33.732421875,-42.3515625,clairvoyant,42,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,"[44, 45, 47]","[6, 2, 1]","[39, 40]","[2, 1]"
428,428,A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,max,3,6,1.5896935096153846,-38.324951171875,-53.57177734375,naive,42,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,"[44, 45, 47]","[6, 2, 1]","[39, 40]","[2, 1]"
429,429,A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,max,3,6,2.136493389423077,-34.4091796875,-52.4921875,clairvoyant,42,4.75,8.0,5.0,2.0,5.0,7.0,9.0,9.0,9.0,5.0,4.75,8.0,"[44, 45, 47]","[6, 2, 1]","[39, 40]","[2, 1]"
430,430,A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,max,3,7,1.67333984375,-39.16015625,-48.89453125,naive,43,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,,,,
431,431,A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,max,3,7,1.687548828125,-45.60546875,-60.796875,clairvoyant,43,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,,,,
432,432,A short story titled 'The Boyfriend',openai-community/gpt2-xl,max,3,7,1.8253038194444444,-40.5623779296875,-41.623504638671875,naive,43,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,,,,
433,433,A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,max,3,7,1.6066623263888888,-18.82421875,-30.921875,clairvoyant,43,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,,,,
434,434,A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,max,3,7,2.1127777099609375,-30.712890625,-40.0859375,naive,43,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,,,,
435,435,A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,max,3,7,1.7906982421875,-23.6953125,-44.552734375,clairvoyant,43,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,,,,
436,436,A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,max,3,7,1.32821044921875,-43.9423828125,-54.72490310668945,naive,43,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,,,,
437,437,A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,max,3,7,1.65513916015625,-27.52191925048828,-48.838653564453125,clairvoyant,43,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,,,,
438,438,A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,max,3,7,1.25673828125,-23.95458984375,-37.21875,naive,43,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,,,,
439,439,A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,max,3,7,1.93985595703125,-17.178863525390625,-38.306640625,clairvoyant,43,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,,,,
440,440,A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,max,3,8,1.4187199519230769,-17.2760009765625,-34.151611328125,naive,44,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,"[45, 47]","[3, 2]",[42],[6]
441,441,A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,max,3,8,1.8944185697115383,-68.9140625,-74.828125,clairvoyant,44,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,"[45, 47]","[3, 2]",[42],[6]
442,442,A short story titled 'The Boyfriend',openai-community/gpt2-xl,max,3,8,1.58428955078125,-76.7431640625,-105.76953125,naive,44,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,"[45, 47]","[3, 2]",[42],[6]
443,443,A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,max,3,8,1.4836018880208333,-35.345703125,-79.70166015625,clairvoyant,44,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,"[45, 47]","[3, 2]",[42],[6]
444,444,A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,max,3,8,1.2981238731971154,-27.2611083984375,-52.54833984375,naive,44,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,"[45, 47]","[3, 2]",[42],[6]
445,445,A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,max,3,8,1.1951434795673077,-31.9483642578125,-44.1015625,clairvoyant,44,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,"[45, 47]","[3, 2]",[42],[6]
446,446,A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,max,3,8,1.3720515324519231,-32.183013916015625,-69.7144775390625,naive,44,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,"[45, 47]","[3, 2]",[42],[6]
447,447,A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,max,3,8,1.8770751953125,-29.70703125,-52.9609375,clairvoyant,44,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,"[45, 47]","[3, 2]",[42],[6]
448,448,A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,max,3,8,1.2457510141225965,-31.3203125,-50.6484375,naive,44,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,"[45, 47]","[3, 2]",[42],[6]
449,449,A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,max,3,8,1.5362079326923077,-25.968994140625,-56.630859375,clairvoyant,44,4.25,7.75,4.0,2.0,4.0,7.0,9.0,8.0,10.0,4.0,4.25,7.75,"[45, 47]","[3, 2]",[42],[6]
450,450,A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,max,3,9,0.2321428571428571,-40.4228515625,-38.7158203125,naive,45,4.875,8.875,2.0,5.5,4.5,7.5,9.0,9.0,9.5,8.0,4.875,8.875,[47],[7],"[42, 44]","[2, 3]"
451,451,A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,max,3,9,0.1807570684523809,-18.921875,-30.859375,clairvoyant,45,4.875,8.875,2.0,5.5,4.5,7.5,9.0,9.0,9.5,8.0,4.875,8.875,[47],[7],"[42, 44]","[2, 3]"
452,452,A short story titled 'The Boyfriend',openai-community/gpt2-xl,max,3,9,-0.1308128720238095,-31.62939453125,-38.71875,naive,45,4.875,8.875,2.0,5.5,4.5,7.5,9.0,9.0,9.5,8.0,4.875,8.875,[47],[7],"[42, 44]","[2, 3]"
453,453,A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,max,3,9,-0.1516927083333333,-23.599609375,-42.7158203125,clairvoyant,45,4.875,8.875,2.0,5.5,4.5,7.5,9.0,9.0,9.5,8.0,4.875,8.875,[47],[7],"[42, 44]","[2, 3]"
454,454,A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,max,3,9,0.2816220238095238,-45.244510650634766,-53.95655059814453,naive,45,4.875,8.875,2.0,5.5,4.5,7.5,9.0,9.0,9.5,8.0,4.875,8.875,[47],[7],"[42, 44]","[2, 3]"
455,455,A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,max,3,9,-0.0400158110119047,-27.1927490234375,-44.88221740722656,clairvoyant,45,4.875,8.875,2.0,5.5,4.5,7.5,9.0,9.0,9.5,8.0,4.875,8.875,[47],[7],"[42, 44]","[2, 3]"
456,456,A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,max,3,9,0.1587611607142857,-24.763671875,-38.17578125,naive,45,4.875,8.875,2.0,5.5,4.5,7.5,9.0,9.0,9.5,8.0,4.875,8.875,[47],[7],"[42, 44]","[2, 3]"
457,457,A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,max,3,9,0.1491582961309523,-17.635986328125,-35.54296875,clairvoyant,45,4.875,8.875,2.0,5.5,4.5,7.5,9.0,9.0,9.5,8.0,4.875,8.875,[47],[7],"[42, 44]","[2, 3]"
458,458,A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,max,3,9,0.2301432291666666,-16.998291015625,-32.53515625,naive,45,4.875,8.875,2.0,5.5,4.5,7.5,9.0,9.0,9.5,8.0,4.875,8.875,[47],[7],"[42, 44]","[2, 3]"
459,459,A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,max,3,9,0.0504382905505952,-62.01513671875,-61.1748046875,clairvoyant,45,4.875,8.875,2.0,5.5,4.5,7.5,9.0,9.0,9.5,8.0,4.875,8.875,[47],[7],"[42, 44]","[2, 3]"
460,460,A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,max,3,10,0.7324662642045454,-74.736328125,-86.259765625,naive,46,7.25,8.5,7.0,7.0,8.0,7.0,9.0,8.0,10.0,7.0,7.25,8.5,[49],[3],,
461,461,A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,max,3,10,0.3290571732954545,-35.5205078125,-53.951171875,clairvoyant,46,7.25,8.5,7.0,7.0,8.0,7.0,9.0,8.0,10.0,7.0,7.25,8.5,[49],[3],,
462,462,A short story titled 'The Boyfriend',openai-community/gpt2-xl,max,3,10,1.1240234375,-29.2318115234375,-39.671630859375,naive,46,7.25,8.5,7.0,7.0,8.0,7.0,9.0,8.0,10.0,7.0,7.25,8.5,[49],[3],,
463,463,A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,max,3,10,0.6443536931818182,-32.20263671875,-37.28125,clairvoyant,46,7.25,8.5,7.0,7.0,8.0,7.0,9.0,8.0,10.0,7.0,7.25,8.5,[49],[3],,
464,464,A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,max,3,10,1.3193803267045454,-32.337371826171875,-55.0421142578125,naive,46,7.25,8.5,7.0,7.0,8.0,7.0,9.0,8.0,10.0,7.0,7.25,8.5,[49],[3],,
465,465,A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,max,3,10,0.5237926136363636,-29.478515625,-50.50390625,clairvoyant,46,7.25,8.5,7.0,7.0,8.0,7.0,9.0,8.0,10.0,7.0,7.25,8.5,[49],[3],,
466,466,A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,max,3,10,0.8774857954545454,-29.6875,-42.1015625,naive,46,7.25,8.5,7.0,7.0,8.0,7.0,9.0,8.0,10.0,7.0,7.25,8.5,[49],[3],,
467,467,A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,max,3,10,0.2808504971590909,-25.361328125,-49.86328125,clairvoyant,46,7.25,8.5,7.0,7.0,8.0,7.0,9.0,8.0,10.0,7.0,7.25,8.5,[49],[3],,
468,468,A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,max,3,10,1.499445134943182,-46.994964599609375,-44.35113525390625,naive,46,7.25,8.5,7.0,7.0,8.0,7.0,9.0,8.0,10.0,7.0,7.25,8.5,[49],[3],,
469,469,A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,max,3,10,1.1005859375,-19.73046875,-29.03515625,clairvoyant,46,7.25,8.5,7.0,7.0,8.0,7.0,9.0,8.0,10.0,7.0,7.25,8.5,[49],[3],,
470,470,A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,max,3,11,1.0043247767857142,-29.03173828125,-41.8359375,naive,47,6.0,9.25,2.0,9.0,5.0,8.0,9.0,9.0,10.0,9.0,6.0,9.25,[53],[1],"[42, 44, 45]","[1, 2, 7]"
471,471,A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,max,3,11,0.0091029575892857,-26.27197265625,-44.69921875,clairvoyant,47,6.0,9.25,2.0,9.0,5.0,8.0,9.0,9.0,10.0,9.0,6.0,9.25,[53],[1],"[42, 44, 45]","[1, 2, 7]"
472,472,A short story titled 'The Boyfriend',openai-community/gpt2-xl,max,3,11,1.4793178013392858,-56.30696105957031,-63.75048828125,naive,47,6.0,9.25,2.0,9.0,5.0,8.0,9.0,9.0,10.0,9.0,6.0,9.25,[53],[1],"[42, 44, 45]","[1, 2, 7]"
473,473,A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,max,3,11,0.6531808035714286,-22.39590072631836,-47.8707275390625,clairvoyant,47,6.0,9.25,2.0,9.0,5.0,8.0,9.0,9.0,10.0,9.0,6.0,9.25,[53],[1],"[42, 44, 45]","[1, 2, 7]"
474,474,A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,max,3,11,3.1682826450892856,-26.33740234375,-39.6171875,naive,47,6.0,9.25,2.0,9.0,5.0,8.0,9.0,9.0,10.0,9.0,6.0,9.25,[53],[1],"[42, 44, 45]","[1, 2, 7]"
475,475,A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,max,3,11,1.3164760044642858,-23.1348876953125,-36.4169921875,clairvoyant,47,6.0,9.25,2.0,9.0,5.0,8.0,9.0,9.0,10.0,9.0,6.0,9.25,[53],[1],"[42, 44, 45]","[1, 2, 7]"
476,476,A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,max,3,11,1.7493373325892858,-19.0225830078125,-36.8592529296875,naive,47,6.0,9.25,2.0,9.0,5.0,8.0,9.0,9.0,10.0,9.0,6.0,9.25,[53],[1],"[42, 44, 45]","[1, 2, 7]"
477,477,A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,max,3,11,0.6036900111607143,-79.947265625,-83.28125,clairvoyant,47,6.0,9.25,2.0,9.0,5.0,8.0,9.0,9.0,10.0,9.0,6.0,9.25,[53],[1],"[42, 44, 45]","[1, 2, 7]"
478,478,A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,max,3,11,1.682861328125,-82.982421875,-102.287109375,naive,47,6.0,9.25,2.0,9.0,5.0,8.0,9.0,9.0,10.0,9.0,6.0,9.25,[53],[1],"[42, 44, 45]","[1, 2, 7]"
479,479,A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,max,3,11,0.77197265625,-42.78857421875,-67.279296875,clairvoyant,47,6.0,9.25,2.0,9.0,5.0,8.0,9.0,9.0,10.0,9.0,6.0,9.25,[53],[1],"[42, 44, 45]","[1, 2, 7]"
480,480,A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,max,3,12,1.2423248291015625,-32.599365234375,-49.5185546875,naive,48,7.25,7.125,6.0,7.0,7.0,9.0,5.5,7.5,9.5,6.0,7.25,7.125,,,,
481,481,A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,max,3,12,0.643798828125,-28.32745361328125,-46.6015625,clairvoyant,48,7.25,7.125,6.0,7.0,7.0,9.0,5.5,7.5,9.5,6.0,7.25,7.125,,,,
482,482,A short story titled 'The Boyfriend',openai-community/gpt2-xl,max,3,12,0.962982177734375,-32.996826171875,-61.974853515625,naive,48,7.25,7.125,6.0,7.0,7.0,9.0,5.5,7.5,9.5,6.0,7.25,7.125,,,,
483,483,A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,max,3,12,0.145263671875,-30.0283203125,-52.4404296875,clairvoyant,48,7.25,7.125,6.0,7.0,7.0,9.0,5.5,7.5,9.5,6.0,7.25,7.125,,,,
484,484,A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,max,3,12,1.5804519653320312,-40.052734375,-58.9765625,naive,48,7.25,7.125,6.0,7.0,7.0,9.0,5.5,7.5,9.5,6.0,7.25,7.125,,,,
485,485,A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,max,3,12,0.6524887084960938,-28.7451171875,-64.83984375,clairvoyant,48,7.25,7.125,6.0,7.0,7.0,9.0,5.5,7.5,9.5,6.0,7.25,7.125,,,,
486,486,A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,max,3,12,1.0574493408203125,-46.53076171875,-44.2685546875,naive,48,7.25,7.125,6.0,7.0,7.0,9.0,5.5,7.5,9.5,6.0,7.25,7.125,,,,
487,487,A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,max,3,12,0.9216156005859376,-18.908203125,-31.10546875,clairvoyant,48,7.25,7.125,6.0,7.0,7.0,9.0,5.5,7.5,9.5,6.0,7.25,7.125,,,,
488,488,A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,max,3,12,1.6290321350097656,-27.97412109375,-44.7734375,naive,48,7.25,7.125,6.0,7.0,7.0,9.0,5.5,7.5,9.5,6.0,7.25,7.125,,,,
489,489,A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,max,3,12,0.9981307983398438,-25.654296875,-44.693359375,clairvoyant,48,7.25,7.125,6.0,7.0,7.0,9.0,5.5,7.5,9.5,6.0,7.25,7.125,,,,
490,490,A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,max,3,13,1.697216796875,-56.88916015625,-66.4913330078125,naive,49,7.5,7.5,7.0,8.0,9.0,6.0,7.0,8.0,10.0,5.0,7.5,7.5,[53],[1],[46],[3]
491,491,A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,max,3,13,0.877294921875,-23.426779985427856,-54.210174560546875,clairvoyant,49,7.5,7.5,7.0,8.0,9.0,6.0,7.0,8.0,10.0,5.0,7.5,7.5,[53],[1],[46],[3]
492,492,A short story titled 'The Boyfriend',openai-community/gpt2-xl,max,3,13,1.39765625,-25.826171875,-43.369140625,naive,49,7.5,7.5,7.0,8.0,9.0,6.0,7.0,8.0,10.0,5.0,7.5,7.5,[53],[1],[46],[3]
493,493,A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,max,3,13,0.8619140625,-22.5091552734375,-39.060546875,clairvoyant,49,7.5,7.5,7.0,8.0,9.0,6.0,7.0,8.0,10.0,5.0,7.5,7.5,[53],[1],[46],[3]
494,494,A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,max,3,13,1.21531982421875,-19.3262939453125,-43.728271484375,naive,49,7.5,7.5,7.0,8.0,9.0,6.0,7.0,8.0,10.0,5.0,7.5,7.5,[53],[1],[46],[3]
495,495,A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,max,3,13,0.507861328125,-68.34814453125,-71.48046875,clairvoyant,49,7.5,7.5,7.0,8.0,9.0,6.0,7.0,8.0,10.0,5.0,7.5,7.5,[53],[1],[46],[3]
496,496,A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,max,3,13,1.827410888671875,-80.0302734375,-86.208984375,naive,49,7.5,7.5,7.0,8.0,9.0,6.0,7.0,8.0,10.0,5.0,7.5,7.5,[53],[1],[46],[3]
497,497,A short story about a robot woman replacing her robot boyfriend,meta-llama/Llama-3.1-8B-Instruct,max,3,13,1.059735107421875,-39.68017578125,-48.1318359375,clairvoyant,49,7.5,7.5,7.0,8.0,9.0,6.0,7.0,8.0,10.0,5.0,7.5,7.5,[53],[1],[46],[3]
498,498,A short story titled 'The Boyfriend',Qwen/Qwen2.5-7B-Instruct,max,3,13,1.65379638671875,-33.447998046875,-48.19384765625,naive,49,7.5,7.5,7.0,8.0,9.0,6.0,7.0,8.0,10.0,5.0,7.5,7.5,[53],[1],[46],[3]
499,499,A short story about a robot woman replacing her robot boyfriend,Qwen/Qwen2.5-7B-Instruct,max,3,13,1.150823974609375,-25.77764892578125,-36.375,clairvoyant,49,7.5,7.5,7.0,8.0,9.0,6.0,7.0,8.0,10.0,5.0,7.5,7.5,[53],[1],[46],[3]
500,500,A short story titled 'The Boyfriend',SakanaAI/TinySwallow-1.5B-Instruct,max,3,14,1.67349853515625,-31.752487182617188,-60.3170166015625,naive,50,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,,,,
501,501,A short story about a robot woman replacing her robot boyfriend,SakanaAI/TinySwallow-1.5B-Instruct,max,3,14,1.2388671875,-30.095703125,-45.6748046875,clairvoyant,50,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,,,,
502,502,A short story titled 'The Boyfriend',openai-community/gpt2-xl,max,3,14,1.5680989583333331,-38.39453125,-52.45703125,naive,50,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,,,,
503,503,A short story about a robot woman replacing her robot boyfriend,openai-community/gpt2-xl,max,3,14,1.016455078125,-26.98046875,-56.37109375,clairvoyant,50,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,,,,
504,504,A short story titled 'The Boyfriend',allenai/OLMo-2-1124-13B,max,3,14,2.502097574869792,-38.97509765625,-39.51231384277344,naive,50,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,,,,
505,505,A short story about a robot woman replacing her robot boyfriend,allenai/OLMo-2-1124-13B,max,3,14,1.5136494954427084,-20.94140625,-27.251953125,clairvoyant,50,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,,,,
506,506,A short story titled 'The Boyfriend',meta-llama/Llama-3.1-8B-Instruct,max,3,14,1.9318684895833331,-23.359130859375,-38.01171875,naive,50,10.0,9.75,10.0,10.0,10.0,10.0,10.0,10.0,10.0,9.0,10.0,9.75,,,,
